"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","ObservationDate"
8449,NA,11.42,9.04,0,"0",""
8450,NA,11.43,9.04,0,"0",""
8451,NA,11.43,9.02,0,"0",""
8452,NA,11.42,9.02,0,"0",""
8453,NA,11.41,9.02,0,"0",""
8454,NA,11.41,9.02,0,"0",""
8455,NA,11.41,9.02,0,"0",""
8456,NA,11.42,9.02,0,"0",""
8457,NA,11.43,9,0,"0",""
8458,NA,11.42,9,0,"0",""
8459,NA,11.43,9,0,"0",""
8460,NA,11.42,9.02,0,"0",""
8461,NA,11.43,9.02,0,"0",""
8462,NA,11.42,9.02,0,"0",""
8463,NA,11.42,9.02,0,"0",""
8464,NA,11.41,9.02,0,"0",""
8465,NA,11.39,9.02,0,"0",""
8466,NA,11.41,9.02,0,"0",""
8467,NA,11.41,9.02,0,"0",""
8468,NA,11.41,9.02,0,"0",""
8469,NA,11.42,9.02,0,"0",""
8470,NA,11.41,9.04,0,"0",""
8471,NA,11.41,9.04,0,"0",""
8472,NA,11.41,9.04,0,"0",""
8473,NA,11.41,9.04,0,"0",""
8474,NA,11.41,9.04,0,"0",""
8475,NA,11.39,9.04,0,"0",""
8476,NA,11.41,9.04,0,"0",""
8477,NA,11.42,9.04,0,"0",""
8478,NA,11.42,9.04,0,"0",""
8479,NA,11.41,9.06,0,"0",""
8480,NA,11.42,9.06,0,"0",""
8481,NA,11.43,9.06,0,"0",""
8482,NA,11.43,9.06,0,"0",""
8483,NA,11.43,9.08,0,"0",""
8484,NA,11.42,9.08,0,"0",""
8485,NA,11.42,9.08,0,"0",""
8486,NA,11.42,9.1,0,"0",""
8487,NA,11.42,9.1,0,"0",""
8488,NA,11.43,9.1,0,"0",""
8489,NA,11.43,9.12,0,"0",""
8490,NA,11.43,9.12,0,"0",""
8491,NA,11.43,9.12,0,"0",""
8492,NA,11.42,9.14,0,"0",""
8493,NA,11.43,9.14,0,"0",""
8494,NA,11.42,9.14,0,"0",""
8495,NA,11.42,9.14,0,"0",""
8496,NA,11.42,9.14,0,"0",""
8497,NA,11.42,9.14,0,"0",""
8498,NA,11.41,9.16,0,"0",""
8499,NA,11.41,9.16,0,"0",""
8500,NA,11.42,9.16,0,"0",""
8501,NA,11.42,9.18,0,"0",""
8502,NA,11.41,9.18,0,"0",""
8503,NA,11.41,9.2,0,"0",""
8504,NA,11.39,9.2,0,"0",""
8505,NA,11.39,9.22,0,"0",""
8506,NA,11.38,9.22,0,"0",""
8507,NA,11.39,9.22,0,"0",""
8508,NA,11.41,9.24,0,"0",""
8509,NA,11.38,9.24,0,"0",""
8510,NA,11.38,9.24,0,"0",""
8511,NA,11.37,9.24,0,"0",""
8512,NA,11.37,9.26,0,"0",""
8513,NA,11.37,9.26,0,"0",""
8514,NA,11.37,9.26,0,"0",""
8515,NA,11.36,9.26,0,"0",""
8516,NA,11.37,9.26,0,"0",""
8517,NA,11.37,9.26,0,"0",""
8518,NA,11.37,9.26,0,"0",""
8519,NA,11.36,9.26,0,"0",""
8520,NA,11.37,9.26,0,"0",""
8521,NA,11.36,9.26,0,"0",""
8522,NA,11.35,9.26,0,"0",""
8523,NA,11.35,9.26,0,"0",""
8524,NA,11.34,9.24,0,"0",""
8525,NA,11.34,9.24,0,"0",""
8526,NA,11.34,9.24,0,"0",""
8527,NA,11.35,9.24,0,"0",""
8528,NA,11.34,9.24,0,"0",""
8529,NA,11.34,9.22,0,"0",""
8530,NA,11.34,9.22,0,"0",""
8531,NA,11.35,9.22,0,"0",""
8532,NA,11.35,9.2,0,"0",""
8533,NA,11.35,9.2,0,"0",""
8534,NA,11.33,9.2,0,"0",""
8535,NA,11.33,9.2,0,"0",""
8536,NA,11.34,9.2,0,"0",""
8537,NA,11.35,9.2,0,"0",""
8538,NA,11.34,9.18,0,"0",""
8539,NA,11.34,9.18,0,"0",""
8540,NA,11.34,9.18,0,"0",""
8541,NA,11.34,9.18,0,"0",""
8542,NA,11.33,9.18,0,"0",""
8543,NA,11.34,9.2,0,"0",""
8544,NA,11.33,9.18,0,"0",""
8545,NA,11.33,9.2,0,"0",""
8546,NA,11.33,9.2,0,"0",""
8547,NA,11.33,9.2,0,"0",""
8548,NA,11.31,9.2,0,"0",""
8549,NA,11.33,9.22,0,"0",""
8550,NA,11.33,9.22,0,"0",""
8551,NA,11.32,9.22,0,"0",""
8552,NA,11.33,9.22,0,"0",""
8553,NA,11.32,9.22,0,"0",""
8554,NA,11.33,9.22,0,"0",""
8555,NA,11.31,9.22,0,"0",""
8556,NA,11.32,9.24,0,"0",""
8557,NA,11.31,9.24,0,"0",""
8558,NA,11.31,9.24,0,"0",""
8559,NA,11.3,9.24,0,"0",""
8560,NA,11.31,9.24,0,"0",""
8561,NA,11.32,9.24,0,"0",""
8562,NA,11.31,9.24,0,"0",""
8563,0002-01-19,11.32,9.26,0,"0",""
8564,0002-01-19,11.3,9.26,0,"0",""
8565,0002-01-19,11.3,9.26,0,"0",""
8566,0002-01-19,11.3,9.26,0,"0",""
8567,0002-01-19,11.3,9.26,0,"0",""
8568,0002-01-19,11.31,9.26,0,"0",""
8569,0002-01-19,11.3,9.26,0,"0",""
8570,0002-01-19,11.3,9.26,0,"0",""
8571,0002-01-19,11.3,9.26,0,"0",""
8572,0002-01-19,11.3,9.26,0,"0",""
8573,0002-01-19,11.3,9.26,0,"0",""
8574,0002-01-19,11.29,9.26,0,"0",""
8575,0002-01-19,11.29,9.26,0,"0",""
8576,0002-01-19,11.3,9.26,0,"0",""
8577,0002-01-19,11.3,9.26,0,"0",""
8578,0002-01-19,11.3,9.26,0,"0",""
8579,0002-01-19,11.3,9.24,0,"0",""
8580,0002-01-19,11.31,9.26,0,"0",""
8581,0002-01-19,11.3,9.24,0,"0",""
8582,0002-01-19,11.3,9.24,0,"0",""
8583,0002-01-19,11.3,9.24,0,"0",""
8584,0002-01-19,11.29,9.24,0,"0",""
8585,0002-01-19,11.29,9.24,0,"0",""
8586,0002-01-19,11.29,9.24,0,"0",""
8587,0002-01-19,11.3,9.24,0,"0",""
8588,0002-01-19,11.3,9.24,0,"0",""
8589,0002-01-19,11.3,9.24,0,"0",""
8590,0002-01-19,11.3,9.24,0,"0",""
8591,0002-01-19,11.3,9.24,0,"0",""
8592,0002-01-19,11.29,9.24,0,"0",""
8593,0002-01-19,11.3,9.24,0,"0",""
8594,0002-01-19,11.28,9.24,0,"0",""
8595,0002-01-19,11.28,9.24,0,"0",""
8596,0002-01-19,11.29,9.24,0,"0",""
8597,0002-01-19,11.29,9.24,0,"0",""
8598,0002-01-19,11.3,9.22,0,"0",""
8599,0002-01-19,11.29,9.22,0,"0",""
8600,0002-01-19,11.3,9.22,0,"0",""
8601,0002-01-19,11.3,9.22,0,"0",""
8602,0002-01-19,11.3,9.22,0,"0",""
8603,0002-01-19,11.3,9.22,0,"0",""
8604,0002-01-19,11.29,9.22,0,"0",""
8605,0002-01-19,11.29,9.2,0,"0",""
8606,0002-01-19,11.3,9.2,0,"0",""
8607,0002-01-19,11.3,9.2,0,"0",""
8608,0002-01-19,11.3,9.18,0,"0",""
8609,0002-01-19,11.3,9.18,0,"0",""
8610,0002-01-19,11.3,9.18,0,"0",""
8611,0002-01-19,11.31,9.18,0,"0",""
8612,0002-01-19,11.3,9.18,0,"0",""
8613,0002-01-19,11.3,9.18,0,"0",""
8614,0002-01-19,11.3,9.18,0,"0",""
8615,0002-01-19,11.29,9.18,0,"0",""
8616,0002-01-19,11.3,9.18,0,"0",""
8617,0002-01-19,11.3,9.18,0,"0",""
8618,0002-01-19,11.31,9.18,0,"0",""
8619,0002-01-19,11.32,9.16,0,"0",""
8620,0002-01-19,11.31,9.16,0,"0",""
8621,0002-01-19,11.31,9.16,0,"0",""
8622,0002-01-19,11.32,9.16,0,"0",""
8623,0002-01-19,11.33,9.16,0,"0",""
8624,0002-01-19,11.31,9.16,0,"0",""
8625,0002-01-19,11.32,9.16,0,"0",""
8626,0002-01-19,11.31,9.16,0,"0",""
8627,0002-01-19,11.32,9.16,0,"0",""
8628,0002-01-19,11.33,9.16,0,"0",""
8629,0002-01-19,11.32,9.16,0,"0",""
8630,0002-01-19,11.32,9.16,0,"0",""
8631,0002-01-19,11.32,9.16,0,"0",""
8632,0002-01-19,11.31,9.16,0,"0",""
8633,0002-01-19,11.32,9.16,0,"0",""
8634,0002-01-19,11.31,9.18,0,"0",""
8635,0002-01-19,11.31,9.18,0,"0",""
8636,0002-01-19,11.31,9.18,0,"0",""
8637,0002-01-19,11.32,9.2,0,"0",""
8638,0002-01-19,11.31,9.2,0,"0",""
8639,0002-01-19,11.3,9.2,0,"0",""
8640,0002-01-19,11.32,9.22,0,"0",""
8641,0002-01-19,11.32,9.22,0,"0",""
8642,0002-01-19,11.31,9.22,0,"0",""
8643,0002-01-19,11.3,9.22,0,"0",""
8644,0002-01-19,11.31,9.22,0,"0",""
8645,0002-01-19,11.3,9.22,0,"0",""
8646,0002-01-19,11.3,9.24,0,"0",""
8647,0002-01-19,11.31,9.24,0,"0",""
8648,0002-01-19,11.3,9.24,0,"0",""
8649,0002-01-19,11.31,9.24,0,"0",""
8650,0002-01-19,11.31,9.26,0,"0",""
8651,0002-01-19,11.3,9.26,0,"0",""
8652,0002-01-19,11.3,9.26,0,"0",""
8653,0002-01-19,11.3,9.26,0,"0",""
8654,0002-01-19,11.29,9.28,0,"0",""
8655,0002-01-19,11.3,9.28,0,"0",""
8656,0002-01-19,11.29,9.28,0,"0",""
8657,0002-01-19,11.3,9.28,0,"0",""
8658,0002-01-19,11.3,9.28,0,"0",""
8659,0002-01-19,11.29,9.28,0,"0",""
8660,0002-01-19,11.29,9.28,0,"0",""
8661,0002-01-19,11.29,9.28,0,"0",""
8662,0002-01-19,11.29,9.28,0,"0",""
8663,0002-01-19,11.3,9.28,0,"0",""
8664,0002-01-19,11.29,9.28,0,"0",""
8665,0002-01-19,11.3,9.3,0,"0",""
8666,0002-01-19,11.28,9.3,0,"0",""
8667,0002-01-19,11.28,9.28,0,"0",""
8668,0002-01-19,11.29,9.3,0,"0",""
8669,0002-01-19,11.29,9.28,0,"0",""
8670,0002-01-19,11.28,9.28,0,"0",""
8671,0002-01-19,11.29,9.28,0,"0",""
8672,0002-01-19,11.29,9.28,0,"0",""
8673,0002-01-19,11.29,9.28,0,"0",""
8674,0002-01-19,11.29,9.28,0,"0",""
8675,0002-01-19,11.29,9.26,0,"0",""
8676,0002-01-19,11.28,9.26,0,"0",""
8677,0002-01-19,11.29,9.26,0,"0",""
8678,0002-01-19,11.28,9.26,0,"0",""
8679,0002-01-19,11.29,9.26,0,"0",""
8680,0002-01-19,11.29,9.24,0,"0",""
8681,0002-01-19,11.29,9.24,0,"0",""
8682,0002-01-19,11.31,9.24,0,"0",""
8683,0002-01-19,11.3,9.22,0,"0",""
8684,0002-01-19,11.31,9.22,0,"0",""
8685,0002-01-19,11.31,9.2,0,"0",""
8686,0002-01-19,11.32,9.2,0,"0",""
8687,0002-01-19,11.31,9.2,0,"0",""
8688,0002-01-19,11.31,9.18,0,"0",""
8689,0002-01-19,11.32,9.18,0,"0",""
8690,0002-01-19,11.33,9.16,0,"0",""
8691,0002-01-19,11.34,9.16,0,"0",""
8692,0002-01-19,11.33,9.14,0,"0",""
8693,0002-01-19,11.34,9.14,0,"0",""
8694,0002-01-19,11.34,9.14,0,"0",""
8695,0002-01-19,11.34,9.12,0,"0",""
8696,0002-01-19,11.35,9.12,0,"0",""
8697,0002-01-19,11.35,9.12,0,"0",""
8698,0002-01-19,11.34,9.12,0,"0",""
8699,0002-01-19,11.34,9.1,0,"0",""
8700,0002-01-19,11.34,9.1,0,"0",""
8701,0002-01-19,11.36,9.1,0,"0",""
8702,0002-01-19,11.37,9.1,0,"0",""
8703,0002-01-19,11.36,9.1,0,"0",""
8704,0002-01-19,11.36,9.08,0,"0",""
8705,0002-01-19,11.36,9.08,0,"0",""
8706,0002-01-19,11.37,9.08,0,"0",""
8707,0002-02-19,11.37,9.08,0,"0",""
8708,0002-02-19,11.36,9.08,0,"0",""
8709,0002-02-19,11.36,9.08,0,"0",""
8710,0002-02-19,11.37,9.08,0,"0",""
8711,0002-02-19,11.36,9.08,0,"0",""
8712,0002-02-19,11.36,9.08,0,"0",""
8713,0002-02-19,11.37,9.08,0,"0",""
8714,0002-02-19,11.37,9.08,0,"0",""
8715,0002-02-19,11.37,9.08,0,"0",""
8716,0002-02-19,11.36,9.08,0,"0",""
8717,0002-02-19,11.36,9.08,0,"0",""
8718,0002-02-19,11.36,9.08,0,"0",""
8719,0002-02-19,11.34,9.08,0,"0",""
8720,0002-02-19,11.35,9.08,0,"0",""
8721,0002-02-19,11.35,9.08,0,"0",""
8722,0002-02-19,11.35,9.1,0,"0",""
8723,0002-02-19,11.35,9.1,0,"0",""
8724,0002-02-19,11.34,9.1,0,"0",""
8725,0002-02-19,11.33,9.1,0,"0",""
8726,0002-02-19,11.35,9.1,0,"0",""
8727,0002-02-19,11.34,9.12,0,"0",""
8728,0002-02-19,11.35,9.12,0,"0",""
8729,0002-02-19,11.35,9.12,0,"0",""
8730,0002-02-19,11.36,9.1,0,"0",""
8731,0002-02-19,11.35,9.1,0,"0",""
8732,0002-02-19,11.35,9.1,0,"0",""
8733,0002-02-19,11.37,9.1,0,"0",""
8734,0002-02-19,11.36,9.1,0,"0",""
8735,0002-02-19,11.37,9.08,0,"0",""
8736,0002-02-19,11.37,9.08,0,"0",""
8737,0002-02-19,11.37,9.08,0,"0",""
8738,0002-02-19,11.37,9.08,0,"0",""
8739,0002-02-19,11.38,9.08,0,"0",""
8740,0002-02-19,11.37,9.08,0,"0",""
8741,0002-02-19,11.37,9.06,0,"0",""
8742,0002-02-19,11.36,9.08,0,"0",""
8743,0002-02-19,11.38,9.08,0,"0",""
8744,0002-02-19,11.36,9.08,0,"0",""
8745,0002-02-19,11.37,9.08,0,"0",""
8746,0002-02-19,11.35,9.08,0,"0",""
8747,0002-02-19,11.35,9.1,0,"0",""
8748,0002-02-19,11.35,9.1,0,"0",""
8749,0002-02-19,11.35,9.1,0,"0",""
8750,0002-02-19,11.33,9.1,0,"0",""
8751,0002-02-19,11.34,9.12,0,"0",""
8752,0002-02-19,11.34,9.12,0,"0",""
8753,0002-02-19,11.34,9.12,0,"0",""
8754,0002-02-19,11.34,9.12,0,"0",""
8755,0002-02-19,11.34,9.12,0,"0",""
8756,0002-02-19,11.34,9.14,0,"0",""
8757,0002-02-19,11.34,9.14,0,"0",""
8758,0002-02-19,11.34,9.12,0,"0",""
8759,0002-02-19,11.34,9.12,0,"0",""
8760,0002-02-19,11.35,9.12,0,"0",""
8761,0002-02-19,11.33,9.14,0,"0",""
8762,0002-02-19,11.33,9.14,0,"0",""
8763,0002-02-19,11.32,9.14,0,"0",""
8764,0002-02-19,11.33,9.14,0,"0",""
8765,0002-02-19,11.34,9.14,0,"0",""
8766,0002-02-19,11.34,9.14,0,"0",""
8767,0002-02-19,11.34,9.16,0,"0",""
8768,0002-02-19,11.34,9.16,0,"0",""
8769,0002-02-19,11.34,9.16,0,"0",""
8770,0002-02-19,11.35,9.16,0,"0",""
8771,0002-02-19,11.34,9.18,0,"0",""
8772,0002-02-19,11.34,9.16,0,"0",""
8773,0002-02-19,11.34,9.16,0,"0",""
8774,0002-02-19,11.34,9.16,0,"0",""
8775,0002-02-19,11.35,9.16,0,"0",""
8776,0002-02-19,11.35,9.16,0,"0",""
8777,0002-02-19,11.35,9.16,0,"0",""
8778,0002-02-19,11.34,9.16,0,"0",""
8779,0002-02-19,11.36,9.16,0,"0",""
8780,0002-02-19,11.36,9.16,0,"0",""
8781,0002-02-19,11.36,9.16,0,"0",""
8782,0002-02-19,11.36,9.16,0,"0",""
8783,0002-02-19,11.35,9.16,0,"0",""
8784,0002-02-19,11.35,9.16,0,"0",""
8785,0002-02-19,11.34,9.16,0,"0",""
8786,0002-02-19,11.34,9.16,0,"0",""
8787,0002-02-19,11.35,9.16,0,"0",""
8788,0002-02-19,11.35,9.16,0,"0",""
8789,0002-02-19,11.35,9.16,0,"0",""
8790,0002-02-19,11.34,9.16,0,"0",""
8791,0002-02-19,11.34,9.18,0,"0",""
8792,0002-02-19,11.33,9.18,0,"0",""
8793,0002-02-19,11.31,9.18,0,"0",""
8794,0002-02-19,11.33,9.2,0,"0",""
8795,0002-02-19,11.32,9.2,0,"0",""
8796,0002-02-19,11.32,9.2,0,"0",""
8797,0002-02-19,11.32,9.22,0,"0",""
8798,0002-02-19,11.32,9.22,0,"0",""
8799,0002-02-19,11.32,9.22,0,"0",""
8800,0002-02-19,11.31,9.22,0,"0",""
8801,0002-02-19,11.32,9.22,0,"0",""
8802,0002-02-19,11.3,9.22,0,"0",""
8803,0002-02-19,11.3,9.22,0,"0",""
8804,0002-02-19,11.3,9.22,0,"0",""
8805,0002-02-19,11.3,9.22,0,"0",""
8806,0002-02-19,11.3,9.22,0,"0",""
8807,0002-02-19,11.3,9.22,0,"0",""
8808,0002-02-19,11.3,9.2,0,"0",""
8809,0002-02-19,11.3,9.2,0,"0",""
8810,0002-02-19,11.3,9.2,0,"0",""
8811,0002-02-19,11.29,9.2,0,"0",""
8812,0002-02-19,11.31,9.18,0,"0",""
8813,0002-02-19,11.29,9.18,0,"0",""
8814,0002-02-19,11.3,9.18,0,"0",""
8815,0002-02-19,11.29,9.18,0,"0",""
8816,0002-02-19,11.28,9.18,0,"0",""
8817,0002-02-19,11.29,9.18,0,"0",""
8818,0002-02-19,11.3,9.16,0,"0",""
8819,0002-02-19,11.3,9.16,0,"0",""
8820,0002-02-19,11.29,9.16,0,"0",""
8821,0002-02-19,11.29,9.16,0,"0",""
8822,0002-02-19,11.28,9.16,0,"0",""
8823,0002-02-19,11.27,9.14,0,"0",""
8824,0002-02-19,11.29,9.12,0,"0",""
8825,0002-02-19,11.29,9.12,0,"0",""
8826,0002-02-19,11.3,9.1,0,"0",""
8827,0002-02-19,11.3,9.08,0,"0",""
8828,0002-02-19,11.31,9.08,0,"0",""
8829,0002-02-19,11.3,9.06,0,"0",""
8830,0002-02-19,11.31,9.06,0,"0",""
8831,0002-02-19,11.3,9.06,0,"0",""
8832,0002-02-19,11.29,9.06,0,"0",""
8833,0002-02-19,11.29,9.06,0,"0",""
8834,0002-02-19,11.29,9.06,0,"0",""
8835,0002-02-19,11.29,9.06,0,"0",""
8836,0002-02-19,11.29,9.06,0,"0",""
8837,0002-02-19,11.29,9.06,0,"0",""
8838,0002-02-19,11.29,9.06,0,"0",""
8839,0002-02-19,11.28,9.06,0,"0",""
8840,0002-02-19,11.31,9.06,0,"0",""
8841,0002-02-19,11.3,9.04,0,"0",""
8842,0002-02-19,11.3,9.04,0,"0",""
8843,0002-02-19,11.3,9.02,0,"0",""
8844,0002-02-19,11.3,9.02,0,"0",""
8845,0002-02-19,11.3,9.02,0,"0",""
8846,0002-02-19,11.31,9,0,"0",""
8847,0002-02-19,11.32,9,0,"0",""
8848,0002-02-19,11.32,9,0,"0",""
8849,0002-02-19,11.32,9,0,"0",""
8850,0002-02-19,11.32,9,0,"0",""
8851,0002-03-19,11.31,9,0,"0",""
8852,0002-03-19,11.31,8.98,0,"0",""
8853,0002-03-19,11.3,8.98,0,"0",""
8854,0002-03-19,11.31,8.98,0,"0",""
8855,0002-03-19,11.31,8.98,0,"0",""
8856,0002-03-19,11.32,8.98,0,"0",""
8857,0002-03-19,11.32,8.98,0,"0",""
8858,0002-03-19,11.32,8.98,0,"0",""
8859,0002-03-19,11.31,8.98,0,"0",""
8860,0002-03-19,11.31,8.98,0,"0",""
8861,0002-03-19,11.3,9,0,"0",""
8862,0002-03-19,11.31,9,0,"0",""
8863,0002-03-19,11.29,9,0,"0",""
8864,0002-03-19,11.3,9,0,"0",""
8865,0002-03-19,11.3,9,0,"0",""
8866,0002-03-19,11.3,9,0,"0",""
8867,0002-03-19,11.3,9,0,"0",""
8868,0002-03-19,11.3,9,0,"0",""
8869,0002-03-19,11.3,9,0,"0",""
8870,0002-03-19,11.3,9,0,"0",""
8871,0002-03-19,11.3,9,0,"0",""
8872,0002-03-19,11.29,9,0,"0",""
8873,0002-03-19,11.31,9,0,"0",""
8874,0002-03-19,11.29,9,0,"0",""
8875,0002-03-19,11.3,9,0,"0",""
8876,0002-03-19,11.3,8.98,0,"0",""
8877,0002-03-19,11.3,8.98,0,"0",""
8878,0002-03-19,11.3,8.98,0,"0",""
8879,0002-03-19,11.29,8.98,0,"0",""
8880,0002-03-19,11.29,8.98,0,"0",""
8881,0002-03-19,11.28,9,0,"0",""
8882,0002-03-19,11.28,9,0,"0",""
8883,0002-03-19,11.28,9,0,"0",""
8884,0002-03-19,11.28,9,0,"0",""
8885,0002-03-19,11.28,9,0,"0",""
8886,0002-03-19,11.27,9.02,0,"0",""
8887,0002-03-19,11.28,9.02,0,"0",""
8888,0002-03-19,11.27,9.02,0,"0",""
8889,0002-03-19,11.25,9.02,0,"0",""
8890,0002-03-19,11.26,9.02,0,"0",""
8891,0002-03-19,11.26,9.02,0,"0",""
8892,0002-03-19,11.26,9.02,0,"0",""
8893,0002-03-19,11.28,9.02,0,"0",""
8894,0002-03-19,11.26,9.02,0,"0",""
8895,0002-03-19,11.26,9,0,"0",""
8896,0002-03-19,11.27,9,0,"0",""
8897,0002-03-19,11.26,9,0,"0",""
8898,0002-03-19,11.25,9,0,"0",""
8899,0002-03-19,11.27,8.98,0,"0",""
8900,0002-03-19,11.28,8.98,0,"0",""
8901,0002-03-19,11.28,8.96,0,"0",""
8902,0002-03-19,11.29,8.94,0,"0",""
8903,0002-03-19,11.3,8.94,0,"0",""
8904,0002-03-19,11.29,8.92,0,"0",""
8905,0002-03-19,11.29,8.92,0,"0",""
8906,0002-03-19,11.29,8.92,0,"0",""
8907,0002-03-19,11.28,8.94,0,"0",""
8908,0002-03-19,11.28,8.94,0,"0",""
8909,0002-03-19,11.28,8.94,0,"0",""
8910,0002-03-19,11.29,8.94,0,"0",""
8911,0002-03-19,11.29,8.96,0,"0",""
8912,0002-03-19,11.28,8.96,0,"0",""
8913,0002-03-19,11.29,8.98,0,"0",""
8914,0002-03-19,11.29,8.98,0,"0",""
8915,0002-03-19,11.28,9,0,"0",""
8916,0002-03-19,11.26,9,0,"0",""
8917,0002-03-19,11.27,9.02,0,"0",""
8918,0002-03-19,11.26,9.04,0,"0",""
8919,0002-03-19,11.25,9.04,0,"0",""
8920,0002-03-19,11.25,9.04,0,"0",""
8921,0002-03-19,11.26,9.04,0,"0",""
8922,0002-03-19,11.27,9.06,0,"0",""
8923,0002-03-19,11.27,9.06,0,"0",""
8924,0002-03-19,11.28,9.06,0,"0",""
8925,0002-03-19,11.26,9.06,0,"0",""
8926,0002-03-19,11.27,9.04,0,"0",""
8927,0002-03-19,11.28,9.02,0,"0",""
8928,0002-03-19,11.29,9,0,"0",""
8929,0002-03-19,11.29,8.98,0,"0",""
8930,0002-03-19,11.3,8.96,0,"0",""
8931,0002-03-19,11.3,8.94,0,"0",""
8932,0002-03-19,11.31,8.92,0,"0",""
8933,0002-03-19,11.31,8.92,0,"0",""
8934,0002-03-19,11.33,8.9,0,"0",""
8935,0002-03-19,11.31,8.88,0,"0",""
8936,0002-03-19,11.32,8.86,0,"0",""
8937,0002-03-19,11.32,8.86,0,"0",""
8938,0002-03-19,11.33,8.86,0,"0",""
8939,0002-03-19,11.32,8.86,0,"0",""
8940,0002-03-19,11.33,8.84,0,"0",""
8941,0002-03-19,11.32,8.84,0,"0",""
8942,0002-03-19,11.34,8.84,0,"0",""
8943,0002-03-19,11.33,8.84,0,"0",""
8944,0002-03-19,11.32,8.84,0,"0",""
8945,0002-03-19,11.33,8.84,0,"0",""
8946,0002-03-19,11.33,8.84,0,"0",""
8947,0002-03-19,11.32,8.84,0,"0",""
8948,0002-03-19,11.33,8.84,0,"0",""
8949,0002-03-19,11.33,8.84,0,"0",""
8950,0002-03-19,11.3,8.84,0,"0",""
8951,0002-03-19,11.32,8.84,0,"0",""
8952,0002-03-19,11.32,8.84,0,"0",""
8953,0002-03-19,11.31,8.84,0,"0",""
8954,0002-03-19,11.31,8.84,0,"0",""
8955,0002-03-19,11.31,8.84,0,"0",""
8956,0002-03-19,11.3,8.84,0,"0",""
8957,0002-03-19,11.31,8.82,0,"0",""
8958,0002-03-19,11.31,8.82,0,"0",""
8959,0002-03-19,11.3,8.82,0,"0",""
8960,0002-03-19,11.31,8.82,0,"0",""
8961,0002-03-19,11.32,8.82,0,"0",""
8962,0002-03-19,11.3,8.82,0,"0",""
8963,0002-03-19,11.3,8.82,0,"0",""
8964,0002-03-19,11.3,8.82,0,"0",""
8965,0002-03-19,11.29,8.82,0,"0",""
8966,0002-03-19,11.3,8.82,0,"0",""
8967,0002-03-19,11.31,8.82,0,"0",""
8968,0002-03-19,11.3,8.82,0,"0",""
8969,0002-03-19,11.31,8.82,0,"0",""
8970,0002-03-19,11.32,8.82,0,"0",""
8971,0002-03-19,11.31,8.82,0,"0",""
8972,0002-03-19,11.29,8.82,0,"0",""
8973,0002-03-19,11.29,8.82,0,"0",""
8974,0002-03-19,11.31,8.82,0,"0",""
8975,0002-03-19,11.29,8.82,0,"0",""
8976,0002-03-19,11.3,8.8,0,"0",""
8977,0002-03-19,11.32,8.8,0,"0",""
8978,0002-03-19,11.32,8.78,0,"0",""
8979,0002-03-19,11.33,8.76,0,"0",""
8980,0002-03-19,11.34,8.72,0,"0",""
8981,0002-03-19,11.35,8.7,0,"0",""
8982,0002-03-19,11.36,8.66,0,"0",""
8983,0002-03-19,11.36,8.62,0,"0",""
8984,0002-03-19,11.38,8.6,0,"0",""
8985,0002-03-19,11.38,8.56,0,"0",""
8986,0002-03-19,11.39,8.54,0,"0",""
8987,0002-03-19,11.42,8.54,0,"0",""
8988,0002-03-19,11.42,8.52,0,"0",""
8989,0002-03-19,11.41,8.52,0,"0",""
8990,0002-03-19,11.43,8.52,0,"0",""
8991,0002-03-19,11.41,8.52,0,"0",""
8992,0002-03-19,11.39,8.52,0,"0",""
8993,0002-03-19,11.41,8.54,0,"0",""
8994,0002-03-19,11.38,8.56,0,"0",""
8995,0002-04-19,11.38,8.56,0,"0",""
8996,0002-04-19,11.38,8.58,0,"0",""
8997,0002-04-19,11.38,8.6,0,"0",""
8998,0002-04-19,11.38,8.62,0,"0",""
8999,0002-04-19,11.36,8.64,0,"0",""
9000,0002-04-19,11.34,8.64,0,"0",""
9001,0002-04-19,11.34,8.66,0,"0",""
9002,0002-04-19,11.34,8.66,0,"0",""
9003,0002-04-19,11.35,8.66,0,"0",""
9004,0002-04-19,11.35,8.64,0,"0",""
9005,0002-04-19,11.36,8.64,0,"0",""
9006,0002-04-19,11.36,8.62,0,"0",""
9007,0002-04-19,11.38,8.62,0,"0",""
9008,0002-04-19,11.37,8.6,0,"0",""
9009,0002-04-19,11.37,8.6,0,"0",""
9010,0002-04-19,11.36,8.6,0,"0",""
9011,0002-04-19,11.38,8.6,0,"0",""
9012,0002-04-19,11.38,8.58,0,"0",""
9013,0002-04-19,11.37,8.58,0,"0",""
9014,0002-04-19,11.39,8.6,0,"0",""
9015,0002-04-19,11.38,8.6,0,"0",""
9016,0002-04-19,11.39,8.6,0,"0",""
9017,0002-04-19,11.38,8.6,0,"0",""
9018,0002-04-19,11.38,8.62,0,"0",""
9019,0002-04-19,11.35,8.62,0,"0",""
9020,0002-04-19,11.36,8.62,0,"0",""
9021,0002-04-19,11.37,8.62,0,"0",""
9022,0002-04-19,11.36,8.64,0,"0",""
9023,0002-04-19,11.37,8.66,0,"0",""
