"Plot Title: 20449374"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
781,03/16/19 05:21:30 PM,33041.7,28109.6,8.94,,,,
782,03/16/19 05:31:30 PM,33041.7,28104.0,8.94,,,,
783,03/16/19 05:41:30 PM,33041.7,28059.8,8.95,,,,
784,03/16/19 05:51:30 PM,33041.7,28007.4,8.94,,,,
785,03/16/19 06:01:30 PM,33041.7,28023.9,8.95,,,,
786,03/16/19 06:11:30 PM,33041.7,27993.6,8.95,,,,
787,03/16/19 06:21:30 PM,33041.7,28032.2,8.95,,,,
788,03/16/19 06:31:30 PM,33041.7,28010.1,8.94,,,,
789,03/16/19 06:41:30 PM,33041.7,28023.9,8.94,,,,
790,03/16/19 06:51:30 PM,33041.7,28037.7,8.93,,,,
791,03/16/19 07:01:30 PM,33041.7,28001.9,8.93,,,,
792,03/16/19 07:11:30 PM,33041.7,28032.2,8.93,,,,
793,03/16/19 07:21:30 PM,33041.7,28023.9,8.91,,,,
794,03/16/19 07:31:30 PM,33041.7,28023.9,8.90,,,,
795,03/16/19 07:41:30 PM,33041.7,28018.4,8.91,,,,
796,03/16/19 07:51:30 PM,33041.7,28023.9,8.90,,,,
797,03/16/19 08:01:30 PM,33041.7,27993.6,8.89,,,,
798,03/16/19 08:11:30 PM,33041.7,28001.9,8.89,,,,
799,03/16/19 08:21:30 PM,33041.7,28032.2,8.88,,,,
800,03/16/19 08:31:30 PM,33041.7,28037.7,8.87,,,,
801,03/16/19 08:41:30 PM,33041.7,28037.7,8.87,,,,
802,03/16/19 08:51:30 PM,33041.7,28046.0,8.84,,,,
803,03/16/19 09:01:30 PM,33041.7,28037.7,8.83,,,,
804,03/16/19 09:11:30 PM,33041.7,28015.7,8.82,,,,
805,03/16/19 09:21:30 PM,33041.7,28059.8,8.81,,,,
806,03/16/19 09:31:30 PM,33041.7,28051.5,8.80,,,,
807,03/16/19 09:41:30 PM,33041.7,28046.0,8.80,,,,
808,03/16/19 09:51:30 PM,33041.7,28076.4,8.79,,,,
809,03/16/19 10:01:30 PM,33041.7,28090.2,8.78,,,,
810,03/16/19 10:11:30 PM,33041.7,28068.1,8.76,,,,
811,03/16/19 10:21:30 PM,33041.7,28090.2,8.76,,,,
812,03/16/19 10:31:30 PM,33041.7,28098.5,8.75,,,,
813,03/16/19 10:41:30 PM,33041.7,28090.2,8.75,,,,
814,03/16/19 10:51:30 PM,33041.7,28054.3,8.75,,,,
815,03/16/19 11:01:30 PM,33041.7,28098.5,8.74,,,,
816,03/16/19 11:11:30 PM,33041.7,28104.0,8.73,,,,
817,03/16/19 11:21:30 PM,33041.7,28112.3,8.73,,,,
818,03/16/19 11:31:30 PM,33041.7,28098.5,8.71,,,,
819,03/16/19 11:41:30 PM,33041.7,28098.5,8.71,,,,
820,03/16/19 11:51:30 PM,33041.7,28098.5,8.70,,,,
821,03/17/19 12:01:30 AM,33041.7,28120.6,8.70,,,,
822,03/17/19 12:11:30 AM,33041.7,28090.2,8.68,,,,
823,03/17/19 12:21:30 AM,33041.7,28112.3,8.67,,,,
824,03/17/19 12:31:30 AM,33041.7,28120.6,8.66,,,,
825,03/17/19 12:41:30 AM,33041.7,28104.0,8.66,,,,
826,03/17/19 12:51:30 AM,33041.7,28098.5,8.65,,,,
827,03/17/19 01:01:30 AM,33041.7,28090.2,8.64,,,,
828,03/17/19 01:11:30 AM,33041.7,28106.8,8.64,,,,
829,03/17/19 01:21:30 AM,33041.7,28098.5,8.63,,,,
830,03/17/19 01:31:30 AM,33041.7,28112.3,8.62,,,,
831,03/17/19 01:41:30 AM,33041.7,28092.9,8.62,,,,
832,03/17/19 01:51:30 AM,33041.7,28076.4,8.62,,,,
833,03/17/19 02:01:30 AM,33041.7,28098.5,8.62,,,,
834,03/17/19 02:11:30 AM,33041.7,28106.8,8.62,,,,
835,03/17/19 02:21:30 AM,33041.7,28112.3,8.62,,,,
836,03/17/19 02:31:30 AM,33041.7,28129.0,8.62,,,,
837,03/17/19 02:41:30 AM,33041.7,28120.6,8.62,,,,
838,03/17/19 02:51:30 AM,33041.7,28129.0,8.62,,,,
839,03/17/19 03:01:30 AM,33041.7,28120.6,8.62,,,,
840,03/17/19 03:11:30 AM,33041.7,28134.5,8.63,,,,
841,03/17/19 03:21:30 AM,33041.7,28151.2,8.62,,,,
842,03/17/19 03:31:30 AM,33041.7,28129.0,8.62,,,,
843,03/17/19 03:41:30 AM,33041.7,28134.5,8.63,,,,
844,03/17/19 03:51:30 AM,33041.7,28134.5,8.63,,,,
845,03/17/19 04:01:30 AM,33041.7,28159.5,8.63,,,,
846,03/17/19 04:11:30 AM,33041.7,28134.5,8.63,,,,
847,03/17/19 04:21:30 AM,33041.7,28151.2,8.64,,,,
848,03/17/19 04:31:30 AM,33041.7,28156.7,8.64,,,,
849,03/17/19 04:41:30 AM,33041.7,28134.5,8.64,,,,
850,03/17/19 04:51:30 AM,33041.7,28142.8,8.63,,,,
851,03/17/19 05:01:30 AM,33041.7,28165.0,8.64,,,,
852,03/17/19 05:11:30 AM,33041.7,28159.5,8.63,,,,
853,03/17/19 05:21:30 AM,33041.7,28142.8,8.62,,,,
854,03/17/19 05:31:30 AM,33041.7,28165.0,8.62,,,,
855,03/17/19 05:41:30 AM,33041.7,28159.5,8.62,,,,
856,03/17/19 05:51:30 AM,33041.7,28159.5,8.60,,,,
857,03/17/19 06:01:30 AM,33041.7,28134.5,8.60,,,,
858,03/17/19 06:11:30 AM,33041.7,28134.5,8.60,,,,
859,03/17/19 06:21:30 AM,33041.7,28165.0,8.59,,,,
860,03/17/19 06:31:30 AM,33041.7,28156.7,8.59,,,,
861,03/17/19 06:41:30 AM,33041.7,28134.5,8.58,,,,
862,03/17/19 06:51:30 AM,33041.7,28126.2,8.58,,,,
863,03/17/19 07:01:30 AM,33041.7,28165.0,8.58,,,,
864,03/17/19 07:11:30 AM,33041.7,28126.2,8.58,,,,
865,03/17/19 07:21:30 AM,33041.7,28142.8,8.58,,,,
866,03/17/19 07:31:30 AM,33041.7,28151.2,8.57,,,,
867,03/17/19 07:41:30 AM,33041.7,28142.8,8.58,,,,
868,03/17/19 07:51:30 AM,33041.7,28142.8,8.58,,,,
869,03/17/19 08:01:30 AM,33041.7,28120.6,8.58,,,,
870,03/17/19 08:11:30 AM,33041.7,28134.5,8.58,,,,
871,03/17/19 08:21:30 AM,33041.7,28098.5,8.58,,,,
872,03/17/19 08:31:30 AM,33041.7,28101.3,8.59,,,,
873,03/17/19 08:41:30 AM,33041.7,28084.6,8.60,,,,
874,03/17/19 08:51:30 AM,33041.7,28084.6,8.60,,,,
875,03/17/19 09:01:30 AM,33041.7,28098.5,8.62,,,,
876,03/17/19 09:11:30 AM,33041.7,28076.4,8.63,,,,
877,03/17/19 09:21:30 AM,33041.7,28059.8,8.63,,,,
878,03/17/19 09:31:30 AM,33041.7,28062.5,8.65,,,,
879,03/17/19 09:41:30 AM,33041.7,28084.6,8.66,,,,
880,03/17/19 09:51:30 AM,33041.7,28068.1,8.67,,,,
881,03/17/19 10:01:30 AM,33041.7,28076.4,8.68,,,,
882,03/17/19 10:11:30 AM,33041.7,28068.1,8.68,,,,
883,03/17/19 10:21:30 AM,33041.7,28104.0,8.70,,,,
884,03/17/19 10:31:30 AM,33041.7,28098.5,8.72,,,,
885,03/17/19 10:41:30 AM,33041.7,28126.2,8.73,,,,
886,03/17/19 10:51:30 AM,33041.7,28104.0,8.74,,,,
887,03/17/19 11:01:30 AM,33041.7,28131.7,8.75,,,,
888,03/17/19 11:11:30 AM,33041.7,28117.9,8.75,,,,
889,03/17/19 11:21:30 AM,33041.7,28165.0,8.76,,,,
890,03/17/19 11:31:30 AM,33041.7,28153.9,8.78,,,,
891,03/17/19 11:41:30 AM,33041.7,28148.4,8.79,,,,
892,03/17/19 11:51:30 AM,33041.7,28178.9,8.79,,,,
893,03/17/19 12:01:30 PM,33041.7,28176.2,8.80,,,,
894,03/17/19 12:11:30 PM,33041.7,28162.3,8.80,,,,
895,03/17/19 12:21:30 PM,33041.7,28184.5,8.81,,,,
896,03/17/19 12:31:30 PM,33041.7,28206.8,8.82,,,,
897,03/17/19 12:41:30 PM,33041.7,28206.8,8.82,,,,
898,03/17/19 12:51:30 PM,33041.7,28190.1,8.84,,,,
899,03/17/19 01:01:30 PM,33041.7,28220.7,8.84,,,,
900,03/17/19 01:11:30 PM,33041.7,28229.1,8.86,,,,
901,03/17/19 01:21:30 PM,33041.7,28234.7,8.88,,,,
902,03/17/19 01:31:30 PM,33041.7,28251.4,8.88,,,,
903,03/17/19 01:41:30 PM,33041.7,28234.7,8.89,,,,
904,03/17/19 01:51:30 PM,33041.7,28257.0,8.90,,,,
905,03/17/19 02:01:30 PM,33041.7,28265.4,8.91,,,,
906,03/17/19 02:11:30 PM,33041.7,28287.8,8.93,,,,
907,03/17/19 02:21:30 PM,33041.7,28287.8,8.94,,,,
908,03/17/19 02:31:30 PM,33041.7,28279.4,8.94,,,,
909,03/17/19 02:41:30 PM,33041.7,28299.0,8.94,,,,
910,03/17/19 02:51:30 PM,33041.7,28285.0,8.95,,,,
911,03/17/19 03:01:30 PM,33041.7,28324.2,8.95,,,,
912,03/17/19 03:11:30 PM,33041.7,28293.4,8.95,,,,
913,03/17/19 03:21:30 PM,33041.7,28324.2,8.96,,,,
914,03/17/19 03:31:30 PM,33041.7,28315.8,8.96,,,,
915,03/17/19 03:41:30 PM,33041.7,28332.6,8.96,,,,
916,03/17/19 03:51:30 PM,33041.7,28299.0,8.97,,,,
917,03/17/19 04:01:30 PM,33041.7,28293.4,8.97,,,,
918,03/17/19 04:11:30 PM,33041.7,28329.8,8.97,,,,
919,03/17/19 04:21:30 PM,33041.7,28324.2,8.97,,,,
920,03/17/19 04:31:30 PM,33041.7,28332.6,8.98,,,,
921,03/17/19 04:41:30 PM,33041.7,28338.2,8.97,,,,
922,03/17/19 04:51:30 PM,33041.7,28324.2,8.97,,,,
923,03/17/19 05:01:30 PM,33041.7,28346.7,8.98,,,,
924,03/17/19 05:11:30 PM,33041.7,28329.8,8.98,,,,
925,03/17/19 05:21:30 PM,33041.7,28324.2,8.98,,,,
926,03/17/19 05:31:30 PM,33041.7,28329.8,8.98,,,,
927,03/17/19 05:41:30 PM,33041.7,28332.6,8.97,,,,
928,03/17/19 05:51:30 PM,33041.7,28338.2,8.97,,,,
929,03/17/19 06:01:30 PM,33041.7,28315.8,8.98,,,,
930,03/17/19 06:11:30 PM,33041.7,28332.6,8.98,,,,
931,03/17/19 06:21:30 PM,33041.7,28318.6,8.97,,,,
932,03/17/19 06:31:30 PM,33041.7,28341.0,8.97,,,,
933,03/17/19 06:41:30 PM,33041.7,28310.2,8.96,,,,
934,03/17/19 06:51:30 PM,33041.7,28324.2,8.96,,,,
935,03/17/19 07:01:30 PM,33041.7,28313.0,8.96,,,,
936,03/17/19 07:11:30 PM,33041.7,28315.8,8.95,,,,
937,03/17/19 07:21:30 PM,33041.7,28343.9,8.95,,,,
938,03/17/19 07:31:30 PM,33041.7,28304.6,8.94,,,,
939,03/17/19 07:41:30 PM,33041.7,28304.6,8.93,,,,
940,03/17/19 07:51:30 PM,33041.7,28237.5,8.93,,,,
941,03/17/19 08:01:30 PM,33041.7,28209.6,8.93,,,,
942,03/17/19 08:11:30 PM,33041.7,28156.7,8.93,,,,
943,03/17/19 08:21:30 PM,33041.7,28090.2,8.94,,,,
944,03/17/19 08:31:30 PM,33041.7,28046.0,8.94,,,,
945,03/17/19 08:41:30 PM,33041.7,28040.5,8.95,,,,
946,03/17/19 08:51:30 PM,33041.7,27996.4,8.96,,,,
947,03/17/19 09:01:30 PM,33041.7,27960.7,8.96,,,,
948,03/17/19 09:11:30 PM,33041.7,27960.7,8.96,,,,
949,03/17/19 09:21:30 PM,33041.7,27971.7,8.95,,,,
950,03/17/19 09:31:30 PM,33041.7,27988.1,8.95,,,,
951,03/17/19 09:41:30 PM,33041.7,27982.6,8.95,,,,
952,03/17/19 09:51:30 PM,33041.7,28018.4,8.94,,,,
953,03/17/19 10:01:30 PM,33041.7,28032.2,8.94,,,,
954,03/17/19 10:11:30 PM,33041.7,28032.2,8.93,,,,
955,03/17/19 10:21:30 PM,33041.7,28059.8,8.91,,,,
956,03/17/19 10:31:30 PM,33041.7,28068.1,8.91,,,,
957,03/17/19 10:41:30 PM,33041.7,28120.6,8.90,,,,
958,03/17/19 10:51:30 PM,33041.7,28084.6,8.89,,,,
959,03/17/19 11:01:30 PM,33041.7,28106.8,8.89,,,,
960,03/17/19 11:11:30 PM,33041.7,28104.0,8.87,,,,
961,03/17/19 11:21:30 PM,33041.7,28112.3,8.87,,,,
962,03/17/19 11:31:30 PM,33041.7,28142.8,8.86,,,,
963,03/17/19 11:41:30 PM,33041.7,28120.6,8.84,,,,
964,03/17/19 11:51:30 PM,33041.7,28112.3,8.83,,,,
965,03/18/19 12:01:30 AM,33041.7,28159.5,8.83,,,,
966,03/18/19 12:11:30 AM,33041.7,28151.2,8.83,,,,
967,03/18/19 12:21:30 AM,33041.7,28173.4,8.81,,,,
968,03/18/19 12:31:30 AM,33041.7,28151.2,8.81,,,,
969,03/18/19 12:41:30 AM,33041.7,28142.8,8.80,,,,
970,03/18/19 12:51:30 AM,33041.7,28151.2,8.79,,,,
971,03/18/19 01:01:30 AM,33041.7,28173.4,8.78,,,,
972,03/18/19 01:11:30 AM,33041.7,28148.4,8.76,,,,
973,03/18/19 01:21:30 AM,33041.7,28151.2,8.74,,,,
974,03/18/19 01:31:30 AM,33041.7,28151.2,8.74,,,,
975,03/18/19 01:41:30 AM,33041.7,28187.3,8.73,,,,
976,03/18/19 01:51:30 AM,33041.7,28165.0,8.72,,,,
977,03/18/19 02:01:30 AM,33041.7,28167.8,8.72,,,,
978,03/18/19 02:11:30 AM,33041.7,28173.4,8.71,,,,
979,03/18/19 02:21:30 AM,33041.7,28181.7,8.70,,,,
980,03/18/19 02:31:30 AM,33041.7,28167.8,8.70,,,,
981,03/18/19 02:41:30 AM,33041.7,28159.5,8.68,,,,
982,03/18/19 02:51:30 AM,33041.7,28190.1,8.68,,,,
983,03/18/19 03:01:30 AM,33041.7,28187.3,8.67,,,,
984,03/18/19 03:11:30 AM,33041.7,28195.6,8.66,,,,
985,03/18/19 03:21:30 AM,33041.7,28204.0,8.66,,,,
986,03/18/19 03:31:30 AM,33041.7,28195.6,8.66,,,,
987,03/18/19 03:41:30 AM,33041.7,28181.7,8.66,,,,
988,03/18/19 03:51:30 AM,33041.7,28204.0,8.66,,,,
989,03/18/19 04:01:30 AM,33041.7,28187.3,8.66,,,,
990,03/18/19 04:11:30 AM,33041.7,28181.7,8.65,,,,
991,03/18/19 04:21:30 AM,33041.7,28190.1,8.65,,,,
992,03/18/19 04:31:30 AM,33041.7,28204.0,8.65,,,,
993,03/18/19 04:41:30 AM,33041.7,28181.7,8.65,,,,
994,03/18/19 04:51:30 AM,33041.7,28181.7,8.64,,,,
995,03/18/19 05:01:30 AM,33041.7,28217.9,8.64,,,,
996,03/18/19 05:11:30 AM,33041.7,28195.6,8.64,,,,
997,03/18/19 05:21:30 AM,33041.7,28195.6,8.64,,,,
998,03/18/19 05:31:30 AM,33041.7,28173.4,8.64,,,,
999,03/18/19 05:41:30 AM,33041.7,28181.7,8.63,,,,
1000,03/18/19 05:51:30 AM,33041.7,28195.6,8.62,,,,
1001,03/18/19 06:01:30 AM,33041.7,28176.2,8.63,,,,
1002,03/18/19 06:11:30 AM,33041.7,28204.0,8.62,,,,
1003,03/18/19 06:21:30 AM,33041.7,28173.4,8.62,,,,
1004,03/18/19 06:31:30 AM,33041.7,28181.7,8.62,,,,
1005,03/18/19 06:41:30 AM,33041.7,28173.4,8.62,,,,
1006,03/18/19 06:51:30 AM,33041.7,28190.1,8.62,,,,
1007,03/18/19 07:01:30 AM,33041.7,28173.4,8.60,,,,
1008,03/18/19 07:11:30 AM,33041.7,28145.6,8.60,,,,
1009,03/18/19 07:21:30 AM,33041.7,28173.4,8.60,,,,
1010,03/18/19 07:31:30 AM,33041.7,28159.5,8.60,,,,
1011,03/18/19 07:41:30 AM,33041.7,28159.5,8.60,,,,
1012,03/18/19 07:51:30 AM,33041.7,28151.2,8.60,,,,
1013,03/18/19 08:01:30 AM,33041.7,28145.6,8.60,,,,
1014,03/18/19 08:11:30 AM,33041.7,28151.2,8.63,,,,
1015,03/18/19 08:21:30 AM,33041.7,28159.5,8.63,,,,
1016,03/18/19 08:31:30 AM,33041.7,28187.3,8.64,,,,
1017,03/18/19 08:41:30 AM,33041.7,28187.3,8.65,,,,
1018,03/18/19 08:51:30 AM,33041.7,28187.3,8.67,,,,
1019,03/18/19 09:01:30 AM,33041.7,28178.9,8.68,,,,
1020,03/18/19 09:11:30 AM,33041.7,28226.3,8.68,,,,
1021,03/18/19 09:21:30 AM,33041.7,28209.6,8.72,,,,
1022,03/18/19 09:31:30 AM,33041.7,28201.2,8.72,,,,
1023,03/18/19 09:41:30 AM,33041.7,28237.5,8.73,,,,
1024,03/18/19 09:51:30 AM,33041.7,28248.6,8.75,,,,
1025,03/18/19 10:01:30 AM,33041.7,28223.5,8.76,,,,
1026,03/18/19 10:11:30 AM,33041.7,28231.9,8.80,,,,
1027,03/18/19 10:21:30 AM,33041.7,28237.5,8.81,,,,
1028,03/18/19 10:31:30 AM,33041.7,28215.1,8.82,,,,
1029,03/18/19 10:41:30 AM,33041.7,28237.5,8.83,,,,
1030,03/18/19 10:51:30 AM,33041.7,28237.5,8.84,,,,
1031,03/18/19 11:01:30 AM,33041.7,28282.2,8.84,,,,
1032,03/18/19 11:11:30 AM,33041.7,28229.1,8.87,,,,
1033,03/18/19 11:21:30 AM,33041.7,28229.1,8.88,,,,
1034,03/18/19 11:31:30 AM,33041.7,28229.1,8.89,,,,
1035,03/18/19 11:41:30 AM,33041.7,28237.5,8.90,,,,
1036,03/18/19 11:51:30 AM,33041.7,28120.6,8.91,,,,
1037,03/18/19 12:01:30 PM,33041.7,28273.8,8.94,,,,
1038,03/18/19 12:11:30 PM,33041.7,28265.4,8.94,,,,
1039,03/18/19 12:21:30 PM,33041.7,28251.4,8.95,,,,
1040,03/18/19 12:31:30 PM,33041.7,28243.0,8.96,,,,
1041,03/18/19 12:41:30 PM,33041.7,28257.0,8.97,,,,
1042,03/18/19 12:51:30 PM,33041.7,28279.4,8.97,,,,
1043,03/18/19 01:01:30 PM,33041.7,28279.4,8.99,,,,
1044,03/18/19 01:11:30 PM,33041.7,28296.2,8.99,,,,
1045,03/18/19 01:21:30 PM,33041.7,28313.0,9.01,,,,
1046,03/18/19 01:31:30 PM,33041.7,28310.2,9.02,,,,
1047,03/18/19 01:41:30 PM,33041.7,28301.8,9.02,,,,
1048,03/18/19 01:51:30 PM,33041.7,28318.6,9.03,,,,
1049,03/18/19 02:01:30 PM,33041.7,28341.0,9.03,,,,
1050,03/18/19 02:11:30 PM,33041.7,28324.2,9.04,,,,
1051,03/18/19 02:21:30 PM,33041.7,28346.7,9.05,,,,
1052,03/18/19 02:31:30 PM,33041.7,28360.7,9.06,,,,
1053,03/18/19 02:41:30 PM,33041.7,28355.1,9.07,,,,
1054,03/18/19 02:51:30 PM,33041.7,28369.2,9.09,,,,
1055,03/18/19 03:01:30 PM,33041.7,28369.2,9.09,,,,
1056,03/18/19 03:11:30 PM,33041.7,28369.2,9.10,,,,
1057,03/18/19 03:21:30 PM,33041.7,28386.0,9.10,,,,
1058,03/18/19 03:31:30 PM,33041.7,28369.2,9.10,,,,
1059,03/18/19 03:41:30 PM,33041.7,28391.7,9.11,,,,
1060,03/18/19 03:51:30 PM,33041.7,28383.2,9.11,,,,
1061,03/18/19 04:01:30 PM,33041.7,28397.3,9.11,,,,
1062,03/18/19 04:11:30 PM,33041.7,28397.3,9.11,,,,
1063,03/18/19 04:21:30 PM,33041.7,28422.7,9.11,,,,
1064,03/18/19 04:31:30 PM,33041.7,28414.2,9.11,,,,
1065,03/18/19 04:41:30 PM,33041.7,28383.2,9.12,,,,
1066,03/18/19 04:51:30 PM,33041.7,28414.2,9.13,,,,
1067,03/18/19 05:01:30 PM,33041.7,28405.8,9.12,,,,
1068,03/18/19 05:11:30 PM,33041.7,28445.3,9.13,,,,
1069,03/18/19 05:21:30 PM,33041.7,28405.8,9.12,,,,
1070,03/18/19 05:31:30 PM,33041.7,28414.2,9.12,,,,
1071,03/18/19 05:41:30 PM,33041.7,28419.9,9.12,,,,
1072,03/18/19 05:51:30 PM,33041.7,28419.9,9.12,,,,
1073,03/18/19 06:01:30 PM,33041.7,28459.4,9.13,,,,
1074,03/18/19 06:11:30 PM,33041.7,28414.2,9.13,,,,
1075,03/18/19 06:21:30 PM,33041.7,28442.5,9.13,,,,
1076,03/18/19 06:31:30 PM,33041.7,28445.3,9.14,,,,
1077,03/18/19 06:41:30 PM,33041.7,28414.2,9.14,,,,
1078,03/18/19 06:51:30 PM,33041.7,28436.8,9.13,,,,
1079,03/18/19 07:01:30 PM,33041.7,28419.9,9.13,,,,
1080,03/18/19 07:11:30 PM,33041.7,28405.8,9.12,,,,
1081,03/18/19 07:21:30 PM,33041.7,28414.2,9.12,,,,
1082,03/18/19 07:31:30 PM,33041.7,28400.1,9.11,,,,
1083,03/18/19 07:41:30 PM,33041.7,28391.7,9.10,,,,
1084,03/18/19 07:51:30 PM,33041.7,28397.3,9.09,,,,
1085,03/18/19 08:01:30 PM,33041.7,28369.2,9.06,,,,
1086,03/18/19 08:11:30 PM,33041.7,28383.2,9.05,,,,
1087,03/18/19 08:21:30 PM,33041.7,28377.6,9.04,,,,
1088,03/18/19 08:31:30 PM,33041.7,28346.7,9.02,,,,
1089,03/18/19 08:41:30 PM,33041.7,28355.1,9.01,,,,
1090,03/18/19 08:51:30 PM,33041.7,28327.0,9.01,,,,
1091,03/18/19 09:01:30 PM,33041.7,28324.2,9.01,,,,
1092,03/18/19 09:11:30 PM,33041.7,28293.4,9.01,,,,
1093,03/18/19 09:21:30 PM,33041.7,28257.0,8.99,,,,
1094,03/18/19 09:31:30 PM,33041.7,28282.2,8.99,,,,
1095,03/18/19 09:41:30 PM,33041.7,28251.4,8.99,,,,
1096,03/18/19 09:51:30 PM,33041.7,28245.8,8.98,,,,
1097,03/18/19 10:01:30 PM,33041.7,28220.7,8.99,,,,
1098,03/18/19 10:11:30 PM,33041.7,28245.8,8.98,,,,
1099,03/18/19 10:21:30 PM,33041.7,28257.0,8.98,,,,
1100,03/18/19 10:31:30 PM,33041.7,28204.0,8.97,,,,
1101,03/18/19 10:41:30 PM,33041.7,28237.5,8.96,,,,
1102,03/18/19 10:51:30 PM,33041.7,28234.7,8.96,,,,
1103,03/18/19 11:01:30 PM,33041.7,28212.4,8.96,,,,
1104,03/18/19 11:11:30 PM,33041.7,28254.2,8.96,,,,
1105,03/18/19 11:21:30 PM,33041.7,28215.1,8.95,,,,
1106,03/18/19 11:31:30 PM,33041.7,28220.7,8.96,,,,
1107,03/18/19 11:41:30 PM,33041.7,28212.4,8.97,,,,
1108,03/18/19 11:51:30 PM,33041.7,28229.1,8.97,,,,
1109,03/19/19 12:01:30 AM,33041.7,28184.5,8.98,,,,
1110,03/19/19 12:11:30 AM,33041.7,28206.8,8.98,,,,
1111,03/19/19 12:21:30 AM,33041.7,28206.8,8.98,,,,
1112,03/19/19 12:31:30 AM,33041.7,28206.8,8.97,,,,
1113,03/19/19 12:41:30 AM,33041.7,28176.2,8.96,,,,
1114,03/19/19 12:51:30 AM,33041.7,28190.1,8.95,,,,
1115,03/19/19 01:01:30 AM,33041.7,28192.9,8.93,,,,
1116,03/19/19 01:11:30 AM,33041.7,28190.1,8.90,,,,
1117,03/19/19 01:21:30 AM,33041.7,28198.4,8.89,,,,
1118,03/19/19 01:31:30 AM,33041.7,28223.5,8.87,,,,
1119,03/19/19 01:41:30 AM,33041.7,28206.8,8.86,,,,
1120,03/19/19 01:51:30 AM,33041.7,28201.2,8.83,,,,
1121,03/19/19 02:01:30 AM,33041.7,28254.2,8.82,,,,
1122,03/19/19 02:11:30 AM,33041.7,28215.1,8.80,,,,
1123,03/19/19 02:21:30 AM,33041.7,28192.9,8.78,,,,
1124,03/19/19 02:31:30 AM,33041.7,28192.9,8.76,,,,
1125,03/19/19 02:41:30 AM,33041.7,28201.2,8.74,,,,
1126,03/19/19 02:51:30 AM,33041.7,28201.2,8.74,,,,
1127,03/19/19 03:01:30 AM,33041.7,28192.9,8.73,,,,
1128,03/19/19 03:11:30 AM,33041.7,28223.5,8.72,,,,
1129,03/19/19 03:21:30 AM,33041.7,28204.0,8.71,,,,
1130,03/19/19 03:31:30 AM,33041.7,28195.6,8.71,,,,
1131,03/19/19 03:41:30 AM,33041.7,28170.6,8.71,,,,
1132,03/19/19 03:51:30 AM,33041.7,28209.6,8.71,,,,
1133,03/19/19 04:01:30 AM,33041.7,28178.9,8.70,,,,
1134,03/19/19 04:11:30 AM,33041.7,28173.4,8.68,,,,
1135,03/19/19 04:21:30 AM,33041.7,28201.2,8.70,,,,
1136,03/19/19 04:31:30 AM,33041.7,28170.6,8.68,,,,
1137,03/19/19 04:41:30 AM,33041.7,28148.4,8.68,,,,
1138,03/19/19 04:51:30 AM,33041.7,28195.6,8.68,,,,
1139,03/19/19 05:01:30 AM,33041.7,28187.3,8.67,,,,
1140,03/19/19 05:11:30 AM,33041.7,28165.0,8.67,,,,
1141,03/19/19 05:21:30 AM,33041.7,28187.3,8.66,,,,
1142,03/19/19 05:31:30 AM,33041.7,28181.7,8.66,,,,
1143,03/19/19 05:41:30 AM,33041.7,28181.7,8.66,,,,
1144,03/19/19 05:51:30 AM,33041.7,28173.4,8.66,,,,
1145,03/19/19 06:01:30 AM,33041.7,28178.9,8.66,,,,
1146,03/19/19 06:11:30 AM,33041.7,28204.0,8.66,,,,
1147,03/19/19 06:21:30 AM,33041.7,28178.9,8.66,,,,
1148,03/19/19 06:31:30 AM,33041.7,28201.2,8.66,,,,
1149,03/19/19 06:41:30 AM,33041.7,28201.2,8.67,,,,
1150,03/19/19 06:51:30 AM,33041.7,28209.6,8.66,,,,
1151,03/19/19 07:01:30 AM,33041.7,28187.3,8.66,,,,
1152,03/19/19 07:11:30 AM,33041.7,28209.6,8.67,,,,
1153,03/19/19 07:21:30 AM,33041.7,28195.6,8.67,,,,
1154,03/19/19 07:31:30 AM,33041.7,28226.3,8.66,,,,
1155,03/19/19 07:41:30 AM,33041.7,28192.9,8.66,,,,
1156,03/19/19 07:51:30 AM,33041.7,28226.3,8.66,,,,
1157,03/19/19 08:01:30 AM,33041.7,28192.9,8.66,,,,
1158,03/19/19 08:11:30 AM,33041.7,28215.1,8.67,,,,
1159,03/19/19 08:21:30 AM,33041.7,28209.6,8.67,,,,
1160,03/19/19 08:31:30 AM,33041.7,28215.1,8.68,,,,
1161,03/19/19 08:41:30 AM,33041.7,28209.6,8.71,,,,
1162,03/19/19 08:51:30 AM,33041.7,28259.8,8.71,,,,
1163,03/19/19 09:01:30 AM,33041.7,28254.2,8.72,,,,
1164,03/19/19 09:11:30 AM,33041.7,28245.8,8.73,,,,
1165,03/19/19 09:21:30 AM,33041.7,28237.5,8.75,,,,
1166,03/19/19 09:31:30 AM,33041.7,28237.5,8.76,,,,
1167,03/19/19 09:41:30 AM,33041.7,28251.4,8.78,,,,
1168,03/19/19 09:51:30 AM,33041.7,28268.2,8.79,,,,
1169,03/19/19 10:01:30 AM,33041.7,28268.2,8.80,,,,
